CIK,OFFER_TYPE,NAME,LOCATION,SYMBOL,EXCHANGE,FILING_DATE,PRICE_LOW,PRICE_HIGH,AMOUNT,UWRITERS
1094831,IPO,eSpeed Inc,"New York, NY",ESPD,Nasdaq NM,1999-09-21,17,19,$253.0 mil.,"UBS Investment Bank, Thomas Weisel Partners LLC"
1095330,IPO,Symyx Technologies Inc,"Santa Clara, CA",SMMX,Nasdaq NM,1999-09-21,12,14,$69.0 mil.,"Credit Suisse, Donaldson Lufkin & Jenrette, Invemed Associates Inc., Schroder & Co., E*TRADE Securities"
1058177,IPO,Landacorp Inc.,"Atlanta, GA",LCOR,Nasdaq NM,1999-09-20,8,10,$40.0 mil.,"Chase H&Q, Cowen, Volpe Brown Whelan & Co., E*OFFERING"
1082526,IPO,SciQuest.com Inc,"Morrisville, NC",SQST,Nasdaq NM,1999-09-20,12,14,$90.0 mil.,"Donaldson Lufkin & Jenrette, Deutsche Bank Securities, Chase H&Q, DLJ Direct, E*TRADE Securities, E*OFFERING"
1094814,IPO,Management Network Group Inc,"Overland Park, KS",TMNG,Nasdaq NM,1999-09-20,14,16,$69.0 mil.,"Chase H&Q, Robertson Stephens, Salomon Smith Barney, Jefferies"
1094635,IPO,Security Financial Bancorp Inc,"St. John, IN",SFBI,Nasdaq SC,1999-09-20,10,10,$27.8 mil.,"Keefe, Bruyette & Woods"
736260,IPO,John Hancock Financial Services Inc,"Boston, MA",JHF,NYSE,1999-09-18,16,18,"$2,040.0 mil.","Morgan Stanley, BofA Securities, Salomon Smith Barney, Credit Suisse, Donaldson Lufkin & Jenrette, Goldman Sachs & Co., FBR"
923899,IPO,MedicaLogic Inc,"Hillsboro, OR",MDLI,Nasdaq NM,1999-09-18,14,16,$60.0 mil.,"Donaldson Lufkin & Jenrette, Robertson Stephens, Piper Jaffray, DLJ Direct"
1022781,IPO,"Mindleaders.com, Inc. (DPEC, Inc.)","Columbus, OH",MDLR,Nasdaq NM,1999-09-18,12,14,$57.5 mil.,"Lehman Brothers, UBS Investment Bank, J.C. Bradford & Co., Fidelity Capital Markets"
1058509,IPO,Digital Entertainment Network Inc,"Santa Monica, CA",DENX,Nasdaq NM,1999-09-18,-,-,$75.0 mil.,"Credit Suisse, Lazard Capital Markets"
1062292,IPO,Knot Inc.,"New York, NY",KNOT,Nasdaq NM,1999-09-18,8,10,$46.0 mil.,"Credit Suisse, Chase H&Q, Salomon Smith Barney, E*TRADE Securities"
1094238,IPO,Harris Interactive Inc,"Rochester, NY",HPOL,Nasdaq NM,1999-09-18,12,14,$86.3 mil.,"Lehman Brothers, Piper Jaffray, Volpe Brown Whelan & Co., E*OFFERING, E*TRADE Securities"
1094951,IPO,Mariner Energy LLC,"Houston, TX",MEGY,Nasdaq NM,1999-09-18,-,-,$200.0 mil.,"Credit Suisse, Banc of America Securities LLC, Morgan Stanley, UBS Financial Services Inc., PETRIE PARKMAN & CO."
1094998,IPO,Official Payments (formally US Audiotex),"San Ramon, CA",OPAY,Nasdaq NM,1999-09-18,13,15,$60.0 mil.,"Donaldson Lufkin & Jenrette, CIBC World Markets, DLJ Direct"
1095105,IPO,Digital Impact Inc,"San Mateo, CA",DIGI,Nasdaq NM,1999-09-18,13,15,$65.0 mil.,"Credit Suisse, Chase H&Q, Donaldson Lufkin & Jenrette, Piper Jaffray, E*TRADE Securities"
1045828,IPO,PNV.net Inc.,"Coral Springs, FL",PNVN,Nasdaq NM,1999-09-17,15,17,$60.0 mil.,"CIBC World Markets, Allen & Co. Inc., Volpe Brown Whelan & Co., William Blair & Co."
1093580,IPO,Andover.Net Inc,"Acton, MA",ANDN,Nasdaq NM,1999-09-16,15,18,$69.0 mil.,"WR Hambrecht + Co, LLC, Advest, DLJ Direct, WR Hambrecht 's OpenIPO"
1094810,IPO,MFS Financial Inc,"Muncie, IN",MFSF,Nasdaq NM,1999-09-16,10,10,$66.0 mil.,"Keefe, Bruyette & Woods"
1091271,IPO,Preview Systems Inc,"Cupertino, CA",PRVW,Nasdaq NM,1999-09-16,16,18,N/A,"Robertson Stephens, Dain Rauscher Wessels, SoundView Technology Group"
1088890,IPO,NFOX.com,"Las Vegas, NV",NFOX,OTC BB,1999-09-15,2,2,$4.50 mil.,Best Efforts of Company
1094202,IPO,GetThere.com,"Palo Alto, CA",GTHR,Nasdaq NM,1999-09-15,14,16,$75.0 mil.,"Donaldson Lufkin & Jenrette, Salomon Smith Barney, Bear Stearns & Co., WR Hambrecht + Co, LLC"
1094335,IPO,Netzee Inc,"Atlanta, GA",NETZ,Nasdaq NM,1999-09-14,12,14,$55.0 mil.,"SunTrust Robinson Humphrey, J.C. Bradford & Co., SunTrust Equitable Secur"
1094819,IPO,Intellesale.com Inc,"Lincoln Park, NJ",SALE,Nasdaq NM,1999-09-14,8,10,$57.5 mil.,"Ladenburg Thalmann, Punk, Ziegel & Company"
75677,IPO,Packaging Corp Of America,"Lake Forest, IL",PKG,NYSE,1999-09-13,12,15,$976.2 mil.,"Goldman Sachs & Co., Morgan Stanley, Salomon Smith Barney, J.P. Morgan, Deutsche Bank Securities, Wit Soundview"
1053689,IPO,Silicon Entertainment Inc,"Campbell, CA",SENT,Nasdaq NM,1999-09-13,8,10,$46.0 mil.,"Cowen, CIBC World Markets, J.C. Bradford & Co., E*OFFERING"
1088982,IPO,Truevision International Inc,"Albuquerque, NM",TRUE,Nasdaq SC,1999-09-13,18.1,18.1,$16.2 mil.,"DIRKS & COMPANY, INC."
1094739,IPO,Finisar Corp,"Sunnyvale, CA",FNSR,Nasdaq NM,1999-09-13,16,18,$115.0 mil.,"BofA Securities, J.P. Morgan, Dain Rauscher Wessels, Morgan Keegan & Co., SoundView Financial Group Inc."
916704,IPO,MetaSolv Inc. (Formerly MetaSolv Software Inc),"Plano, TX",MSLV,Nasdaq NM,1999-09-10,15,17,$60.0 mil.,"Morgan Stanley, Robertson Stephens, Jefferies"
1024678,IPO,Quintus Corp,"Fremont, CA",QNTS,Nasdaq NM,1999-09-10,15,17,$59.8 mil.,"Donaldson Lufkin & Jenrette, Dain Rauscher Wessels, Cowen, DLJ Direct"
1093272,IPO,Quantum Effect Devices Inc,"SANTA CLARA, CA",QEDI,Nasdaq NM,1999-09-10,13,15,$41.4 mil.,"Morgan Stanley, Robertson Stephens, Lehman Brothers"
1093513,IPO,OnDisplay Inc,"San Ramon, CA",ONDS,Nasdaq NM,1999-09-10,22,24,$46.0 mil.,"Robertson Stephens, Deutsche Bank Securities, Cowen"
1093519,IPO,Comstar.Net Inc,"Atlanta, GA",CSTX,Nasdaq NM,1999-09-10,"9,999.99","9,999.99",$54.5 mil.,"Scott & Stringfellow, SUNTRUST EQUITABLE"
1094243,IPO,Somera Communications Inc,"Santa Barbara, CA",SMRA,Nasdaq NM,1999-09-10,11,13,$115.0 mil.,"Lehman Brothers, Dain Rauscher Wessels, Thomas Weisel Partners LLC"
1094360,IPO,Retek Inc,"Minneapolis, MN",RETK,Nasdaq NM,1999-09-10,12,14,$93.2 mil.,"Credit Suisse, Robertson Stephens, Piper Jaffray, E*TRADE Securities"
1091893,IPO,SmarterKids.com Inc,"Needham, MA",SKDS,Nasdaq NM,1999-09-09,13,15,$60.0 mil.,"Chase H&Q, Piper Jaffray, E*TRADE Securities, E*OFFERING"
1094392,IPO,Rudolph Technologies Inc,"Flanders, NJ",RTEC,Nasdaq NM,1999-09-09,12,14,$77.3 mil.,"Robertson Stephens, Bear Stearns & Co., CIBC World Markets, E*TRADE Securities"
1094451,IPO,SkillSoft Corp,"Nashua, NH",SKIL,Nasdaq NM,1999-09-09,12,14,$46.0 mil.,"Credit Suisse, Banc of America Securities LLC, Thomas Weisel Partners LLC, E*OFFERING"
949968,IPO,FreeMarkets Inc,"Pittsburgh, PA",FMKT,Nasdaq NM,1999-09-08,40,42,$73.6 mil.,"Goldman Sachs & Co., Morgan Stanley, Donaldson Lufkin & Jenrette, Wit Soundview"
1053355,IPO,Cobalt Networks Inc,"Mountain View, CA",COBT,Nasdaq NM,1999-09-08,20,22,$86.3 mil.,"Goldman Sachs & Co., BofA Securities, Robertson Stephens, SoundView Technology Group, Wit Soundview, E*TRADE Securities, WR Hambrecht + Co, LLC"
1071598,IPO,Pac-West Telecomm Inc,"Stockton, CA",PACW,Nasdaq NM,1999-09-07,10,12,$125.0 mil.,"Bear Stearns & Co., Banc of America Securities LLC, First Union Capital Markets"
1086740,IPO,"Deltathree, Inc. (Deltathree.com Inc)","New York, NY",DDDC,Nasdaq NM,1999-09-03,13,15,$57.5 mil.,"Lehman Brothers, Piper Jaffray, UBS Investment Bank, Lazard Capital Markets"
1084750,IPO,NaviSite Inc,"Andover, MA",NAVI,Nasdaq NM,1999-09-03,12,14,N/A,"Robertson Stephens, ING Barings, FAC/Equities, Wit Soundview, E*TRADE Securities"
1094087,IPO,JNI Corp,"San Diego, CA",JNIC,Nasdaq NM,1999-09-03,15,17,$80.0 mil.,"Donaldson Lufkin & Jenrette, Bear Stearns & Co., Chase H&Q, DLJ Direct, E InvestmentBank"
1094012,IPO,eSAFETYWORLD Inc,"Setauket, NY",SFTY,Nasdaq SC,1999-09-03,7,7,$9.10 mil.,Kashner Davidson Secs Corp.
1094371,IPO,Virata Corp,"Santa Clara, CA",VRTA,Nasdaq NM,1999-09-03,11,13,$50.0 mil.,"Credit Suisse, UBS Investment Bank, Thomas Weisel Partners LLC, E*TRADE Securities"
1094011,IPO,Jillians Entertainment Holdings Inc,"Louisville, KY",JLNS,Nasdaq NM,1999-09-03,-,-,$46.0 mil.,"Piper Jaffray, Robertson Stephens"
1062371,IPO,Headway Technologies Inc,"Milpitas, CA",HWTI,Nasdaq NM,1999-09-02,5,7,$34.5 mil.,"Chase H&Q, Banc of America Securities LLC"
1086403,IPO,Agency.Com Ltd,"New York, NY",ACOM,Nasdaq NM,1999-09-02,22,24,$75.0 mil.,"Goldman Sachs & Co., Salomon Smith Barney, Chase H&Q, FBR, Wit Soundview"
1089143,IPO,Collectors Universe Inc,"Santa Ana, CA",CLCT,Nasdaq NM,1999-09-02,7,9,$46.0 mil.,"Needham & Company, First Allied Securities, WR Hambrecht + Co, LLC"
1091621,IPO,Mediaplex Inc,"San Francisco, CA",MPLX,Nasdaq NM,1999-09-02,8,10,$70.0 mil.,"Lehman Brothers, Cowen, Piper Jaffray"
1094007,IPO,Rainmaker Systems Inc,"Campbell, CA",RMKR,Nasdaq NM,1999-09-02,8,10,$50.0 mil.,"Donaldson Lufkin & Jenrette, Thomas Weisel Partners LLC, Cowen"
1058811,IPO,Immersion Corp,"San Jose, CA",IMMR,Nasdaq NM,1999-09-01,9,11,$53.8 mil.,"Chase H&Q, Bear Stearns & Co., Robertson Stephens, Wit Soundview, E*TRADE Securities"
1093242,IPO,iManage Inc,"San Mateo, CA",IMAN,Nasdaq NM,1999-09-01,8,10,$40.0 mil.,"Robertson Stephens, Piper Jaffray, C.E. Unterberg, Towbin, E*TRADE Securities"
1093897,IPO,Coastal Banking Co Inc,"Beaufort, SC",CBCO,OTC BB,1999-09-01,10,10,$8.34 mil.,"EDGAR M. NORRIS & CO., I"
1094320,IPO,Empire Financial Holding Co,"Longwood, FL",EFH,NYSE/Amex,1999-09-01,6,8,$34.5 mil.,"Keefe, Bruyette & Woods, EMPIRE FINANCIAL GROUP"
1090710,IPO,eMachines Inc,"Irvine, CA",EEEE,Nasdaq NM,1999-08-31,8,10,$200.0 mil.,"Credit Suisse, Robertson Stephens, Chase H&Q, Salomon Smith Barney, E*OFFERING"
1092597,IPO,Century Electronics Manufacturing Inc,"Marlborough, MA",CEMI,Nasdaq NM,1999-08-31,8,10,N/A,"Advest, J.C. Bradford & Co., Needham & Company"
886235,IPO,Aspect Medical Systems Inc,"Natick, MA",ASPM,Nasdaq NM,1999-08-31,13,15,$53.5 mil.,"Morgan Stanley, Deutsche Bank Securities, Piper Jaffray"
1063662,IPO,Sage Inc,"San Jose, CA",SAGI,Nasdaq NM,1999-08-30,8,10,$34.5 mil.,"Robertson Stephens, Prudential Securities, Needham & Company, E*TRADE Securities"
1092695,IPO,AdKnowledge Inc,"Palo Alto, CA",ADKN,Nasdaq NM,1999-08-27,-,-,$57.5 mil.,"J.P. Morgan, Robertson Stephens, Volpe Brown Whelan & Co."
1093691,IPO,Plug Power Inc,"Latham, NY",PLUG,Nasdaq NM,1999-08-27,13,15,$117.3 mil.,"Goldman Sachs & Co., Chase H&Q, FAC/Equities, Wit Soundview"
1093802,IPO,Next Level Communications Inc,"Rohnert Park, CA",NXTV,Nasdaq NM,1999-08-27,17,19,$125.0 mil.,"BofA Securities, Credit Suisse, Lehman Brothers, UBS Investment Bank"
1093885,IPO,SonicWall Inc,"Santa Clara, CA",SNWL,Nasdaq NM,1999-08-27,12,14,$46.0 mil.,"Bear Stearns & Co., Chase H&Q, Thomas Weisel Partners LLC, Wit Soundview"
1080029,IPO,ASD Systems Inc,"Garland, TX",ASDS,Nasdaq NM,1999-08-26,8,10,$57.5 mil.,"Bear Stearns & Co., Prudential Securities, Friedman, Billings, Ramsey, FBR"
882985,IPO,Communication Telesystems International,"San Diego, CA",CALL,Nasdaq NM,1999-08-25,-,-,$82.0 mil.,Gerard Klauer Mattison
1093569,IPO,Andromedia Inc,"San Francisco, CA",ANDO,Nasdaq NM,1999-08-25,10,12,$40.0 mil.,"Donaldson Lufkin & Jenrette, Cowen, C.E. Unterberg, Towbin, Wit Soundview, DLJ Direct"
1088348,IPO,Web Street Inc,"Deerfield, IL",WEBS,Nasdaq NM,1999-08-25,9,11,$50.0 mil.,"Fahnestock & Co. Inc., Web Street Securities, Inc., E InvestmentBank"
1093576,IPO,MCK Communications Inc,"Newton, MA",MCKC,Nasdaq NM,1999-08-24,14,16,$61.9 mil.,"Robertson Stephens, Deutsche Bank Securities, Chase H&Q, E*TRADE Securities"
1002119,IPO,Illuminet Holdings Inc,"S.E. Lacey, WA",ILUM,Nasdaq NM,1999-08-23,17,19,$60.0 mil.,"Morgan Stanley, Robertson Stephens, Donaldson Lufkin & Jenrette"
1093193,IPO,Cysive Inc,"Reston, VA",CYSV,Nasdaq NM,1999-08-20,14,16,$60.0 mil.,"Thomas Weisel Partners LLC, First Union Capital Markets, Friedman, Billings, Ramsey, FBR"
1036559,IPO,"Global Brands, Inc. (Swiss Natural Foods, Inc.)","Upper Grandview, NY",GLBR,Nasdaq SC,1999-08-20,5.25,-,$7.55 mil.,Somerset Financial Group
1086222,IPO,Akamai Technologies Inc,"Cambridge, MA",AKAM,Nasdaq NM,1999-08-20,21,23,$86.3 mil.,"Morgan Stanley, Donaldson Lufkin & Jenrette, Salomon Smith Barney, Thomas Weisel Partners LLC"
1086533,IPO,Pipeline Data Inc,"Hartsdale, NY",,OTC BB,1999-08-20,0.5,0.5,$10.5 mil.,
1093434,IPO,Nexcen Brands Inc. (Aether Systems Inc),"New York, NY",AETH,Nasdaq NM,1999-08-20,13,15,$103.5 mil.,"BofA Securities, Robertson Stephens, Donaldson Lufkin & Jenrette, Piper Jaffray, E*TRADE Securities"
1092906,IPO,Miami Cruiseline Services Holdings I B.V.,"Amsterdam, NETHERLANDS",CRUZ,Nasdaq NM,1999-08-19,-,-,$125.0 mil.,Credit Suisse
1091535,IPO,Allied Riser Communications Corp,"Dallas, TX",ARCC,Nasdaq NM,1999-08-19,16,18,$250.0 mil.,"Goldman Sachs & Co., BofA Securities, Donaldson Lufkin & Jenrette, Thomas Weisel Partners LLC, Wit Soundview"
1091756,IPO,iBasis Inc,"Burlington, MA",IBAS,Nasdaq NM,1999-08-19,12,14,$86.3 mil.,"Robertson Stephens, Chase H&Q, Piper Jaffray"
927720,IPO,Spanish Broadcasting System Inc,"Miami, FL",SBSA,Nasdaq NM,1999-08-19,17,19,$300.0 mil.,"Lehman Brothers, BofA Securities, CIBC World Markets"
823619,IPO,Genmar Holdings Inc,"Minneapolis, MN",GNMR,Nasdaq NM,1999-08-18,11,13,$100.0 mil.,"Stephens, Inc., Piper Jaffray"
1069258,IPO,Kratos Defense & Security Solutions Inc.,"San Diego, CA",WFII,Nasdaq NM,1999-08-18,13,15,$70.0 mil.,"Credit Suisse, Chase H&Q, Thomas Weisel Partners LLC"
1092288,IPO,Training Devices International Inc,"Englewood, CO",,NYSE/Amex,1999-08-18,6,8,$23.0 mil.,Kashner Davidson Secs Corp.
1092536,IPO,Fastnet Corp,"Bethlehem, PA",FSST,Nasdaq NM,1999-08-18,10,12,$50.0 mil.,"ING Barings, SoundView Financial Group Inc., FAC/EQUITIES, Wit Soundview"
1093207,IPO,Crossroads Systems Inc,"Austin, TX",CRDS,Nasdaq NM,1999-08-18,14,16,$46.0 mil.,"Cowen, Dain Rauscher Wessels, Morgan Keegan & Co."
1093218,IPO,eMed Technologies Corp,"Lexington, MA",EMDT,Nasdaq NM,1999-08-18,9,10,$46.0 mil.,"Donaldson Lufkin & Jenrette, Cowen, Wit Soundview, DLJ Direct"
1054721,IPO,BSquare Corp,"Bellevue, WA",BSQR,Nasdaq NM,1999-08-17,12,14,$60.0 mil.,"Credit Suisse, Lehman Brothers, A.G. Edwards & Sons, Wit Soundview"
1089542,IPO,SFBC International Inc,"North Miami, FL",SFC,NYSE/Amex,1999-08-17,8,-,$8.60 mil.,
1092917,IPO,E-Stamp Corp,"San Mateo, CA",ESTM,Nasdaq NM,1999-08-17,14,16,$85.0 mil.,"Donaldson Lufkin & Jenrette, Banc of America Securities LLC, Deutsche Bank Securities, DLJ Direct"
1090872,IPO,Agilent Technologies Inc,"Palo Alto, CA",A,NYSE,1999-08-16,26,28,$100.0 mil.,"Morgan Stanley, Goldman Sachs & Co."
1092393,IPO,Exactis.Com Inc,"Denver, CO",XACT,Nasdaq SC,1999-08-16,13,15,"$6,555.0 mil.","Thomas Weisel Partners LLC, Dain Rauscher Wessels, Wit Soundview, E InvestmentBank"
1093221,IPO,PentaStar Communications Inc,"Denver, CO",PNTA,Nasdaq NM,1999-08-16,9,11,$19.0 mil.,Schneider Securities
1076055,IPO,MotherNature.Com Inc,"Concord, MA",MTHR,Nasdaq NM,1999-08-13,11,13,$57.5 mil.,"Bear Stearns & Co., Chase H&Q, Wit Soundview"
1092914,IPO,Atlas Pipeline Partners L.P.,"Moon Township, PA",APL,NYSE/Amex,1999-08-13,13,15,N/A,"Friedman, Billings, Ramsey, McDonald & Company, FBR"
1082362,IPO,U Link Inc,"Conshohocken, PA",,Nasdaq NM,1999-08-13,12,14,$24.2 mil.,H.D. Brous & Co.
1089055,IPO,AmericanGreetings.com Inc,"Cleveland, OH",AGCM,Nasdaq NM,1999-08-13,-,-,$60.0 mil.,"BofA Securities, CIBC World Markets, Volpe Brown Whelan & Co."
907093,IPO,Leisure Time Casinos & Resorts Inc,"Norcross, GA",LTCR,Nasdaq NM,1999-08-09,11,13,N/A,Schneider Securities
1092367,IPO,Sycamore Networks Inc,"Chelmsford, MA",SCMR,Nasdaq NM,1999-08-06,35,37,$115.0 mil.,"Morgan Stanley, Lehman Brothers, J.P. Morgan, Dain Rauscher Wessels"
1073773,IPO,iGo Corporation,"Reno, NV",IGOC,Nasdaq NM,1999-08-06,9,11,$63.3 mil.,"Robertson Stephens, Chase H&Q, Thomas Weisel Partners LLC, Wit Soundview, E*TRADE Securities"
1092657,IPO,Webvan Group Inc,"Foster City, CA",WBVN,Nasdaq NM,1999-08-06,13,15,$345.0 mil.,"Goldman Sachs & Co., Donaldson Lufkin & Jenrette, BofA Securities, Robertson Stephens, Bear Stearns & Co., Deutsche Bank Securities, Thomas Weisel Partners LLC, Wit Soundview"
1057083,IPO,PC-Tel Inc,"San Jose, CA",PCTI,Nasdaq NM,1999-08-06,15,17,$84.6 mil.,"Banc of America Securities LLC, UBS Investment Bank, Needham & Company"
1084866,IPO,Be Free Inc,"Marlborough, MA",BFRE,Nasdaq NM,1999-08-05,8,10,$59.8 mil.,"Donaldson Lufkin & Jenrette, Chase H&Q, Dain Rauscher Wessels, DLJ Direct"
1092325,IPO,ReSourcePhoenix.com Inc,"San Rafael, CA",RPCX,Nasdaq NM,1999-08-05,12,14,$57.5 mil.,"Robertson Stephens, Thomas Weisel Partners LLC, E*TRADE Securities"
1092458,IPO,The Trizetto Group Inc,"Newport Beach, CA",TZIX,Nasdaq NM,1999-08-05,9,10,$57.5 mil.,"Bear Stearns & Co., Donaldson Lufkin & Jenrette, Adams Harkness Hill, Wit Soundview"
1084561,IPO,ZapMe! Corp,"San Ramon, CA",IZAP,Nasdaq NM,1999-08-05,10,12,$100.0 mil.,"BofA Securities, Deutsche Bank Securities, Thomas Weisel Partners LLC, Wit Soundview, E*TRADE Securities"
1068144,IPO,Neuberger Berman Inc,"New York, NY",NEU,NYSE,1999-08-04,31,35,$250.0 mil.,"Goldman Sachs & Co., BofA Securities, Morgan Stanley, Salomon Smith Barney, Bear Stearns & Co., CIBC World Markets, Donaldson Lufkin & Jenrette"
793807,IPO,American Financial Holding Corp Inc,"New Britain, CT",AMFH,Nasdaq NM,1999-08-04,10,-,$7.00 mil.,"Sandler, O Neill & Partners"
1091907,IPO,World Wrestling Federation Entertainment Inc,"Stamford, CT",WWFE,Nasdaq NM,1999-08-03,14,16,$172.5 mil.,"Bear Stearns & Co., Credit Suisse, BofA Securities, Wit Soundview"
1089567,IPO,Edison Schools Inc,"New York, NY",EDSN,Nasdaq NM,1999-08-02,21,23,$172.5 mil.,"BofA Securities, Banc of America Securities LLC, Credit Suisse, Donaldson Lufkin & Jenrette, J.P. Morgan, Wit Soundview"
1091599,IPO,AdStar Inc. (formerly AdStar.Com Inc),"Marina Del Rey, CA",ASC,NYSE/Amex,1999-08-02,16,18,$18.4 mil.,
1091908,IPO,Jupiter Communications Inc,"New York, NY",JPTR,Nasdaq NM,1999-08-02,18,20,$57.5 mil.,"Donaldson Lufkin & Jenrette, Deutsche Bank Securities, Thomas Weisel Partners LLC, DLJ Direct, FBR"
1092006,IPO,Charlotte Russe Holding Inc,"San Diego, CA",CHIC,Nasdaq NM,1999-08-02,13,15,$46.0 mil.,"Robertson Stephens, Banc of America Securities LLC, UBS Financial Services Inc., First Union Capital Markets"
1092013,IPO,ACME Communications Inc,"Santa Ana, CA",ACME,Nasdaq NM,1999-08-02,19,21,$115.0 mil.,"Deutsche Bank Securities, BofA Securities, Morgan Stanley, CIBC World Markets"
1030206,IPO,Vascular Solutions Inc,"Minneapolis, MN",VASC,Nasdaq NM,1999-07-30,11,13,$51.8 mil.,"Smith Barney, Stephens, Inc., William Blair & Co."
727489,IPO,Predictive Systems Inc,"New York, NY",PRDS,Nasdaq NM,1999-07-30,12,14,$52.0 mil.,"Robertson Stephens, Bear Stearns & Co., DLJ Direct, First Union Capital Markets"
922244,IPO,Main Street Banks Inc,"Kennesaw, GA",MBS,NYSE/Amex,1999-07-29,14,-,$0.840 mil.,
1056386,IPO,Internap Corp.,"Atlanta, GA",INAP,Nasdaq NM,1999-07-29,17,19,$150.0 mil.,"Morgan Stanley, Credit Suisse, Donaldson Lufkin & Jenrette, Chase H&Q"
1088330,IPO,Data Return Corp,"Arlington, TX",DRTN,Nasdaq NM,1999-07-29,10,12,$86.3 mil.,"Bear Stearns & Co., CIBC World Markets, Wit Soundview"
1089026,IPO,Viador Inc,"San Mateo, CA",VIAD,Nasdaq NM,1999-07-29,9,11,$46.0 mil.,"Bear Stearns & Co., CIBC World Markets, Piper Jaffray"
1089717,IPO,InterTrust Technologies Corp,"Sunnyvale, CA",ITRU,Nasdaq NM,1999-07-29,15,17,$85.0 mil.,"Credit Suisse, J.P. Morgan, Salomon Smith Barney, SoundView Financial Group Inc."
1091440,IPO,NetCreations Inc,"New York, NY",NTCR,Nasdaq NM,1999-07-29,10,12,$57.5 mil.,"Friedman, Billings, Ramsey, FBR"
1091801,IPO,Martha Stewart Living Omnimedia Inc,"New York, NY",MSO,NYSE,1999-07-29,16,18,$100.0 mil.,"Morgan Stanley, BofA Securities, Bear Stearns & Co., Donaldson Lufkin & Jenrette, Banc of America Securities LLC"
1054056,IPO,Netia Holdings SA,"Warsaw, POLAND",NTIA,Nasdaq NM,1999-07-28,-,-,N/A,"Donaldson Lufkin & Jenrette, Credit Suisse, Lehman Brothers, ABN Amro Inc"
1091667,IPO,Charter Communications Inc,"St Louis, MO",CHTR,Nasdaq NM,1999-07-28,17,19,"$3,450.0 mil.","Goldman Sachs & Co., Bear Stearns & Co., Morgan Stanley, Donaldson Lufkin & Jenrette, BofA Securities, Salomon Smith Barney, A.G. Edwards & Sons, M.R. BEAL & COMPANY, Wit Soundview"
1084659,IPO,BookDigital.Com,"New York, NY",,,1999-07-28,10,10,$12.0 mil.,First Madison Securities
1090507,IPO,Medis Technologies Ltd,"New York, NY",,Nasdaq NM,1999-07-28,-,-,"$2,924.6 mil.",
1090156,IPO,VitaminShoppe.Com Inc,"New York, NY",VSHP,Nasdaq NM,1999-07-27,10,12,$57.5 mil.,"Thomas Weisel Partners LLC, William Blair & Co., UBS Financial Services Inc., FBR"
1042431,IPO,Interwoven Inc,"Sunnyvale, CA",IWOV,Nasdaq NM,1999-07-27,13,15,$50.0 mil.,"Credit Suisse, Robertson Stephens, Dain Rauscher Wessels, E*TRADE Securities"
1091669,IPO,Alaron.Com Holding Corp,"Chicago, IL",ALAR,Nasdaq SC,1999-07-27,-,-,$22.9 mil.,National Securities
1048688,IPO,New York Restaurant Group Inc,"New York, NY",NYRG,Nasdaq NM,1999-07-27,-,-,$35.0 mil.,"Bear Stearns & Co., Thomas Weisel Partners LLC"
1090009,IPO,Greenville First Bancshares Inc,"Greenville, SC",GVBK,OTC BB,1999-07-27,10,10,$13.8 mil.,
1052257,IPO,Circle Group Internet Inc,"Mundelein, IL",CGRP,Nasdaq NM,1999-07-26,10,10,$15.7 mil.,
1090403,IPO,"Catalyst Health Solutions, Inc.","Rockville, MD",HLEX,Nasdaq NM,1999-07-26,10,12,N/A,"UBS Investment Bank, UBS Financial Services Inc., Prudential Securities, Cowen"
356664,IPO,AlphaCom Inc,"Akron, OH",,Nasdaq NM,1999-07-24,5,5,N/A,
1003214,IPO,Silicon Image Inc,"Sunnyvale, CA",SIMG,Nasdaq NM,1999-07-24,10,12,$45.0 mil.,"Credit Suisse, Robertson Stephens, Dain Rauscher Wessels"
1078725,IPO,Thinweb.Com Corp,"Ottawa, CANADA",TNWB,OTC BB,1999-07-24,7,7,$28.1 mil.,
1091157,IPO,Baker & Taylor Corp,"Charlotte, NC",,,1999-07-24,-,-,$75.0 mil.,"Donaldson Lufkin & Jenrette, Credit Suisse, Bear Stearns & Co."
1091530,IPO,XM Satellite Radio Holdings Inc,"Washington, DC",XMSR,Nasdaq NM,1999-07-24,12,13,$172.5 mil.,"Bear Stearns & Co., Donaldson Lufkin & Jenrette, BofA Securities, Deutsche Bank Securities, FBR"
1066194,IPO,EGAIN Corp,"Sunnyvale, CA",EGAN,Nasdaq NM,1999-07-23,9,11,$60.0 mil.,"Robertson Stephens, Donaldson Lufkin & Jenrette, Volpe Brown Whelan & Co., E*TRADE Securities"
1081404,IPO,Netcentives Inc.,"San Francisco, CA",NCNT,Nasdaq NM,1999-07-22,10,12,$69.0 mil.,"Credit Suisse, Chase H&Q, Thomas Weisel Partners LLC, E*TRADE Securities"
1088825,IPO,TiVo Inc.,"Alviso, CA",TIVO,Nasdaq NM,1999-07-22,11,13,$80.0 mil.,"Credit Suisse, Allen & Co. Inc., Robertson Stephens, Thomas Weisel Partners LLC"
1076643,IPO,Breakaway Solutions Inc,"Boston, MA",BWAY,Nasdaq NM,1999-07-21,12,14,$40.3 mil.,"Morgan Stanley, Lehman Brothers, Adams Harkness Hill"
1090727,IPO,United Parcel Service Inc,"Atlanta, GA",UPS,NYSE,1999-07-21,47,49,"$3,000.0 mil.",Morgan Stanley
